Filename	Platform	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	Per base sequence quality	Sequence Duplication Levels	Total Deduplicated Percentage	Overrepresented sequences	Adapter Content
E100012874_L01_82_2.fq.gz	BGI	71125797	0	150	45	pass	pass	86.0	pass	pass
E100009887_L01_92_2.fq.gz	BGI	58073888	0	150	47	pass	pass	80.0	pass	pass
E100013124_L01_72_2.fq.gz	BGI	50086203	0	150	47	pass	pass	87.0	pass	pass
E100010235_L01_47_2.fq.gz	BGI	43186969	0	150	46	pass	pass	81.0	pass	pass
E100010235_L01_104_2.fq.gz	BGI	83792685	0	150	44	pass	pass	70.0	pass	pass
E100013421_L01_95_2.fq.gz	BGI	56496455	0	150	47	pass	pass	86.0	pass	pass
E100013458_L01_114_2.fq.gz	BGI	73615369	0	150	44	pass	pass	81.0	pass	pass
E100013458_L01_127_2.fq.gz	BGI	66824188	0	150	45	pass	warn	64.0	pass	pass
E100013108_L01_82_2.fq.gz	BGI	46442571	0	150	45	pass	warn	65.0	pass	pass
E100009727_L01_59_2.fq.gz	BGI	24594797	0	150	42	pass	pass	89.0	pass	pass
E100016707_L01_30_2.fq.gz	BGI	46032627	0	150	47	pass	pass	89.0	pass	pass
E100013118_L01_71_2.fq.gz	BGI	49956315	0	150	44	pass	pass	86.0	pass	pass
E100013124_L01_66_2.fq.gz	BGI	24349514	0	150	45	pass	pass	87.0	pass	pass
E100009678_L01_65_2.fq.gz	BGI	91727384	0	150	43	pass	warn	55.0	pass	pass
E100013108_L01_63_2.fq.gz	BGI	49367716	0	150	44	pass	warn	68.0	pass	pass
E100009678_L01_45_2.fq.gz	BGI	53360121	0	150	46	pass	pass	88.0	pass	pass
E100010953_L01_58_2.fq.gz	BGI	42057243	0	150	46	pass	pass	86.0	pass	pass
E100013104_L01_50_2.fq.gz	BGI	110674642	0	150	45	pass	pass	75.0	pass	pass
E100009727_L01_92_2.fq.gz	BGI	46982158	0	150	44	pass	pass	83.0	pass	pass
E100016768_L01_25_2.fq.gz	BGI	40246408	0	150	47	pass	pass	82.0	pass	pass
E100013118_L01_60_2.fq.gz	BGI	53021315	0	150	45	pass	pass	81.0	pass	pass
E100013117_L01_55_2.fq.gz	BGI	62982337	0	150	45	pass	pass	77.0	pass	pass
E100010953_L01_124_2.fq.gz	BGI	108174533	0	150	48	pass	pass	72.0	pass	pass
E100015864_L01_125_2.fq.gz	BGI	54406217	0	150	46	pass	pass	81.0	pass	pass
E100013135_L01_126_2.fq.gz	BGI	98146907	0	150	48	pass	pass	75.0	pass	pass
E100010924_L01_4_2.fq.gz	BGI	51649037	0	150	47	pass	warn	60.0	pass	pass
E100009772A_L01_62_2.fq.gz	BGI	54442852	0	150	43	pass	warn	61.0	pass	pass
E100013118_L01_70_2.fq.gz	BGI	47373068	0	150	44	pass	pass	83.0	pass	pass
E100009727_L01_4_2.fq.gz	BGI	34230646	0	150	43	pass	pass	89.0	pass	pass
E100016770_L01_116_2.fq.gz	BGI	46462085	0	150	47	pass	pass	80.0	pass	pass
E100016768_L01_90_2.fq.gz	BGI	43414650	0	150	44	pass	warn	67.0	pass	pass
E100013421_L01_94_2.fq.gz	BGI	23257625	0	150	43	pass	pass	77.0	pass	pass
E100013458_L01_57_2.fq.gz	BGI	50587309	0	150	47	pass	pass	84.0	pass	pass
E100010924_L01_92_2.fq.gz	BGI	45822094	0	150	45	pass	pass	73.0	pass	pass
E100013108_L01_114_2.fq.gz	BGI	45103370	0	150	43	pass	pass	93.0	pass	pass
E100013117_L01_76_2.fq.gz	BGI	110257522	0	150	46	pass	pass	72.0	pass	pass
E100009887_L01_41_2.fq.gz	BGI	72390967	0	150	46	pass	pass	75.0	pass	pass
E100010953_L01_70_2.fq.gz	BGI	57815716	0	150	44	pass	pass	80.0	pass	pass
E100009772A_L01_45_2.fq.gz	BGI	42642894	0	150	42	pass	pass	82.0	pass	pass
E100010924_L01_72_2.fq.gz	BGI	55246558	0	150	45	pass	fail	49.0	pass	pass
E100010235_L01_116_2.fq.gz	BGI	73621492	0	150	45	pass	warn	69.0	pass	pass
E100013189_L01_117_2.fq.gz	BGI	63040774	0	150	45	pass	pass	73.0	pass	pass
E100013458_L01_28_2.fq.gz	BGI	66856027	0	150	47	pass	pass	70.0	pass	pass
E100013124_L01_103_2.fq.gz	BGI	33965692	0	150	43	pass	pass	78.0	pass	pass
E100013100_L01_55_2.fq.gz	BGI	50113426	0	150	47	pass	pass	87.0	pass	pass
E100013117_L01_75_2.fq.gz	BGI	71993417	0	150	45	pass	pass	75.0	pass	pass
E100013128_L01_67_2.fq.gz	BGI	89965725	0	150	47	pass	pass	94.0	pass	pass
E100013123_L01_77_2.fq.gz	BGI	30723258	0	150	46	pass	pass	86.0	pass	pass
E100013124_L01_59_2.fq.gz	BGI	39558278	0	150	43	pass	warn	55.0	pass	pass
E100010953_L01_64_2.fq.gz	BGI	36539331	0	150	46	pass	pass	86.0	pass	pass
E100013118_L01_59_2.fq.gz	BGI	33544188	0	150	45	pass	pass	94.0	pass	pass
E100013123_L01_82_2.fq.gz	BGI	22703046	0	150	42	pass	pass	88.0	pass	pass
E100013108_L01_58_2.fq.gz	BGI	65960102	0	150	42	pass	pass	78.0	pass	pass
E100009772A_L01_128_2.fq.gz	BGI	53911094	0	150	45	pass	warn	68.0	pass	pass
E100013128_L01_124_2.fq.gz	BGI	69639954	0	150	45	pass	pass	96.0	pass	pass
E100009678_L01_87_2.fq.gz	BGI	48842418	0	150	49	pass	pass	77.0	pass	pass
E100015864_L01_26_2.fq.gz	BGI	68222484	0	150	46	pass	pass	82.0	pass	pass
E100013117_L01_100_2.fq.gz	BGI	98191092	0	150	44	pass	pass	75.0	pass	pass
E100013108_L01_57_2.fq.gz	BGI	63089554	0	150	42	pass	pass	82.0	pass	pass
E100009727_L01_98_2.fq.gz	BGI	60494556	0	150	45	pass	pass	70.0	pass	pass
E100013135_L01_127_2.fq.gz	BGI	50718184	0	150	46	pass	pass	74.0	pass	pass
E100013135_L01_59_2.fq.gz	BGI	59320781	0	150	46	pass	pass	85.0	pass	pass
E100016707_L01_79_2.fq.gz	BGI	66928619	0	150	45	pass	pass	84.0	pass	pass
E100016707_L01_16_2.fq.gz	BGI	65393194	0	150	47	pass	pass	81.0	pass	pass
E100013108_L01_30_2.fq.gz	BGI	46167050	0	150	41	pass	pass	79.0	pass	pass
E100013123_L01_59_2.fq.gz	BGI	20432296	0	150	43	pass	pass	84.0	pass	pass
E100013189_L01_63_2.fq.gz	BGI	75857605	0	150	47	pass	pass	75.0	pass	pass
E100010924_L01_76_2.fq.gz	BGI	56969855	0	150	48	pass	pass	83.0	pass	pass
E100013189_L01_67_2.fq.gz	BGI	57610679	0	150	43	pass	pass	79.0	pass	pass
E100009887_L01_60_2.fq.gz	BGI	32806618	0	150	47	pass	pass	78.0	pass	pass
E100013118_L01_123_2.fq.gz	BGI	45642642	0	150	44	pass	pass	91.0	pass	pass
E100013189_L01_127_2.fq.gz	BGI	66362166	0	150	46	pass	pass	73.0	pass	pass
E100010953_L01_126_2.fq.gz	BGI	47986249	0	150	46	pass	pass	88.0	pass	pass
E100012874_L01_97_2.fq.gz	BGI	58362583	0	150	47	pass	pass	81.0	pass	pass
E100013118_L01_58_2.fq.gz	BGI	66289575	0	150	45	pass	pass	85.0	pass	pass
E100016768_L01_74_2.fq.gz	BGI	46340667	0	150	42	pass	pass	70.0	pass	pass
E100013117_L01_93_2.fq.gz	BGI	40619191	0	150	46	pass	pass	77.0	pass	pass
E100007551_L01_90_2.fq.gz	BGI	35200635	0	150	42	pass	pass	87.0	pass	pass
E100016707_L01_86_2.fq.gz	BGI	53441091	0	150	46	pass	warn	65.0	pass	pass
E100016770_L01_61_2.fq.gz	BGI	49831845	0	150	47	pass	pass	78.0	pass	pass
E100010235_L01_91_2.fq.gz	BGI	80402063	0	150	44	pass	pass	70.0	pass	pass
E100013117_L01_69_2.fq.gz	BGI	33000093	0	150	46	pass	pass	85.0	pass	pass
E100016707_L01_50_2.fq.gz	BGI	70504856	0	150	45	pass	pass	87.0	pass	pass
E100016768_L01_1_2.fq.gz	BGI	55645587	0	150	43	pass	pass	73.0	pass	pass
E100013465_L01_29_2.fq.gz	BGI	37104944	0	150	44	pass	pass	87.0	pass	pass
E100009727_L01_65_2.fq.gz	BGI	110809114	0	150	47	pass	pass	75.0	pass	pass
E100013124_L01_65_2.fq.gz	BGI	46803625	0	150	43	pass	pass	75.0	pass	pass
E100013108_L01_115_2.fq.gz	BGI	48817595	0	150	44	pass	warn	66.0	pass	pass
E100013123_L01_117_2.fq.gz	BGI	23590574	0	150	42	pass	pass	73.0	pass	pass
E100016768_L01_80_2.fq.gz	BGI	46725509	0	150	44	pass	pass	79.0	pass	pass
E100013458_L01_87_2.fq.gz	BGI	64485990	0	150	46	pass	warn	66.0	pass	pass
E100013124_L01_56_2.fq.gz	BGI	48100435	0	150	45	pass	pass	87.0	pass	pass
E100016770_L01_67_2.fq.gz	BGI	52430990	0	150	45	pass	warn	53.0	pass	pass
E100013421_L01_16_2.fq.gz	BGI	84632101	0	150	46	pass	pass	71.0	pass	pass
E100013106_L01_2_2.fq.gz	BGI	43522163	0	150	45	pass	pass	89.0	pass	pass
E100013108_L01_60_2.fq.gz	BGI	45974137	0	150	40	pass	pass	83.0	pass	pass
E100013117_L01_127_2.fq.gz	BGI	55262913	0	150	43	pass	pass	77.0	pass	pass
E100009678_L01_32_2.fq.gz	BGI	49342494	0	150	45	pass	warn	58.0	pass	pass
E100013465_L01_125_2.fq.gz	BGI	56398801	0	150	45	pass	pass	78.0	pass	pass
E100015864_L01_66_2.fq.gz	BGI	70292215	0	150	48	pass	pass	84.0	pass	pass
E100012874_L01_124_2.fq.gz	BGI	50387317	0	150	45	pass	pass	84.0	pass	pass
E100016770_L01_92_2.fq.gz	BGI	44605089	0	150	46	pass	pass	83.0	pass	pass
E100013108_L01_85_2.fq.gz	BGI	42464607	0	150	43	pass	pass	76.0	pass	pass
E100013421_L01_96_2.fq.gz	BGI	53819050	0	150	45	pass	pass	73.0	pass	pass
E100009678_L01_38_2.fq.gz	BGI	60179412	0	150	47	pass	pass	78.0	pass	pass
E100013100_L01_114_2.fq.gz	BGI	69297134	0	150	45	pass	warn	66.0	pass	pass
E100016768_L01_93_2.fq.gz	BGI	40626066	0	150	47	pass	pass	90.0	pass	pass
E100010235_L01_65_2.fq.gz	BGI	54729321	0	150	43	pass	pass	77.0	pass	pass
E100016707_L01_38_2.fq.gz	BGI	47304321	0	150	45	pass	pass	78.0	pass	pass
E100013458_L01_123_2.fq.gz	BGI	69132801	0	150	46	pass	pass	84.0	pass	pass
E100007551_L01_85_2.fq.gz	BGI	38065569	0	150	40	pass	warn	69.0	pass	pass
E100016707_L01_115_2.fq.gz	BGI	62091551	0	150	45	pass	warn	68.0	pass	pass
E100009678_L01_98_2.fq.gz	BGI	56631223	0	150	42	pass	warn	66.0	pass	pass
E100013117_L01_32_2.fq.gz	BGI	48651563	0	150	46	pass	pass	84.0	pass	pass
E100009772A_L01_63_2.fq.gz	BGI	52124461	0	150	48	pass	pass	84.0	pass	pass
E100013128_L01_25_2.fq.gz	BGI	27781129	0	150	44	pass	warn	69.0	pass	pass
E100016707_L01_78_2.fq.gz	BGI	56617628	0	150	46	pass	pass	89.0	pass	pass
E100016770_L01_117_2.fq.gz	BGI	49738348	0	150	44	pass	pass	75.0	pass	pass
E100013124_L01_46_2.fq.gz	BGI	33841553	0	150	42	pass	pass	81.0	pass	pass
E100013106_L01_38_2.fq.gz	BGI	59379078	0	150	44	pass	pass	78.0	pass	pass
E100016770_L01_99_2.fq.gz	BGI	61080767	0	150	46	pass	pass	86.0	pass	pass
E100010235_L01_126_2.fq.gz	BGI	71350703	0	150	45	pass	pass	82.0	pass	pass
E100009727_L01_68_2.fq.gz	BGI	47857048	0	150	43	pass	pass	79.0	pass	pass
E100013123_L01_123_2.fq.gz	BGI	28395260	0	150	40	pass	pass	76.0	pass	pass
E100010953_L01_44_2.fq.gz	BGI	65971426	0	150	46	pass	pass	83.0	pass	pass
E100013135_L01_122_2.fq.gz	BGI	46587148	0	150	47	pass	pass	85.0	pass	pass
E100013189_L01_42_2.fq.gz	BGI	38281799	0	150	46	pass	pass	89.0	pass	pass
E100013108_L01_45_2.fq.gz	BGI	46109870	0	150	46	pass	pass	84.0	pass	pass
E100013123_L01_45_2.fq.gz	BGI	27423057	0	150	44	pass	pass	87.0	pass	pass
E100009678_L01_79_2.fq.gz	BGI	84141076	0	150	44	pass	warn	62.0	pass	pass
E100013458_L01_37_2.fq.gz	BGI	64696003	0	150	45	pass	pass	78.0	pass	pass
E100013135_L01_76_2.fq.gz	BGI	92160551	0	150	48	pass	pass	83.0	pass	pass
E100013421_L01_128_2.fq.gz	BGI	99103253	0	150	43	pass	warn	65.0	pass	pass
E100010235_L01_2_2.fq.gz	BGI	45574396	0	150	49	pass	pass	90.0	pass	pass
E100013123_L01_66_2.fq.gz	BGI	22333085	0	150	42	pass	pass	86.0	pass	pass
E100013189_L01_39_2.fq.gz	BGI	54925804	0	150	46	pass	pass	76.0	pass	pass
E100009678_L01_96_2.fq.gz	BGI	52266519	0	150	41	pass	warn	52.0	pass	pass
E100010235_L01_33_2.fq.gz	BGI	58930325	0	150	44	pass	warn	61.0	pass	pass
E100009727_L01_82_2.fq.gz	BGI	68182938	0	150	45	pass	pass	71.0	pass	pass
E100013117_L01_124_2.fq.gz	BGI	105358048	0	150	45	pass	warn	57.0	pass	pass
E100016768_L01_43_2.fq.gz	BGI	36651140	0	150	43	pass	pass	89.0	pass	pass
E100013123_L01_35_2.fq.gz	BGI	17054556	0	150	45	pass	pass	90.0	pass	pass
E100009678_L01_102_2.fq.gz	BGI	63352304	0	150	46	pass	pass	75.0	pass	pass
E100013189_L01_4_2.fq.gz	BGI	59194272	0	150	45	pass	pass	71.0	pass	pass
E100013465_L01_35_2.fq.gz	BGI	31066527	0	150	45	pass	pass	81.0	pass	pass
E100015864_L01_94_2.fq.gz	BGI	59061919	0	150	45	pass	pass	82.0	pass	pass
E100010924_L01_30_2.fq.gz	BGI	61374279	0	150	46	pass	pass	85.0	pass	pass
E100009678_L01_3_2.fq.gz	BGI	50398523	0	150	45	pass	pass	79.0	pass	pass
E100015864_L01_96_2.fq.gz	BGI	70325913	0	150	46	pass	fail	46.0	pass	pass
E100013128_L01_82_2.fq.gz	BGI	59615751	0	150	44	pass	pass	87.0	pass	pass
E100009772A_L01_79_2.fq.gz	BGI	54801585	0	150	49	pass	pass	79.0	pass	pass
E100015864_L01_16_2.fq.gz	BGI	77079748	0	150	45	pass	warn	65.0	pass	pass
E100009678_L01_104_2.fq.gz	BGI	58768435	0	150	45	pass	pass	70.0	pass	pass
E100009772A_L01_98_2.fq.gz	BGI	45364913	0	150	45	pass	pass	82.0	pass	pass
E100013118_L01_83_2.fq.gz	BGI	43606431	0	150	46	pass	pass	87.0	pass	pass
E100010235_L01_4_2.fq.gz	BGI	50717054	0	150	46	pass	pass	86.0	pass	pass
E100013104_L01_34_2.fq.gz	BGI	110817570	0	150	46	pass	warn	64.0	pass	pass
E100009887_L01_26_2.fq.gz	BGI	57477433	0	150	45	pass	pass	84.0	pass	pass
E100010924_L01_94_2.fq.gz	BGI	53749117	0	150	49	pass	pass	75.0	pass	pass
E100015864_L01_1_2.fq.gz	BGI	76134717	0	150	45	pass	warn	67.0	pass	pass
E100010924_L01_53_2.fq.gz	BGI	54222901	0	150	48	pass	pass	80.0	pass	pass
E100010953_L01_96_2.fq.gz	BGI	39219013	0	150	48	pass	pass	80.0	pass	pass
E100013118_L01_45_2.fq.gz	BGI	68825009	0	150	45	pass	pass	86.0	pass	pass
E100013189_L01_29_2.fq.gz	BGI	66768337	0	150	46	pass	pass	83.0	pass	pass
E100009887_L01_86_2.fq.gz	BGI	72124463	0	150	45	pass	pass	77.0	pass	pass
E100009772A_L01_66_2.fq.gz	BGI	50534169	0	150	44	pass	warn	69.0	pass	pass
E100010924_L01_122_2.fq.gz	BGI	45597321	0	150	46	pass	pass	81.0	pass	pass
E100013465_L01_45_2.fq.gz	BGI	41008594	0	150	46	pass	pass	90.0	pass	pass
E100009772A_L01_32_2.fq.gz	BGI	43009975	0	150	46	pass	pass	83.0	pass	pass
E100010924_L01_78_2.fq.gz	BGI	68890151	0	150	44	pass	pass	71.0	pass	pass
E100013458_L01_34_2.fq.gz	BGI	35359025	0	150	46	pass	pass	84.0	pass	pass
E100009678_L01_73_2.fq.gz	BGI	89174852	0	150	45	pass	warn	60.0	pass	pass
E100010235_L01_114_2.fq.gz	BGI	57256798	0	150	44	pass	pass	81.0	pass	pass
E100013458_L01_61_2.fq.gz	BGI	58436541	0	150	45	pass	warn	57.0	pass	pass
E100013108_L01_95_2.fq.gz	BGI	60320622	0	150	43	pass	pass	70.0	pass	pass
E100013465_L01_116_2.fq.gz	BGI	103904387	0	150	46	pass	pass	79.0	pass	pass
E100016707_L01_34_2.fq.gz	BGI	56311283	0	150	47	pass	pass	88.0	pass	pass
E100013128_L01_52_2.fq.gz	BGI	109189433	0	150	48	pass	pass	78.0	pass	pass
E100012874_L01_13_2.fq.gz	BGI	49818350	0	150	46	pass	pass	79.0	pass	pass
E100013123_L01_57_2.fq.gz	BGI	29372809	0	150	43	pass	pass	78.0	pass	pass
E100007551_L01_82_2.fq.gz	BGI	38353495	0	150	45	pass	pass	87.0	pass	pass
E100015864_L01_79_2.fq.gz	BGI	67233502	0	150	48	pass	pass	76.0	pass	pass
E100013128_L01_68_2.fq.gz	BGI	107584698	0	150	45	pass	fail	48.0	pass	pass
E100013421_L01_44_2.fq.gz	BGI	63298761	0	150	46	pass	warn	57.0	pass	pass
E100013108_L01_103_2.fq.gz	BGI	44011046	0	150	44	pass	warn	61.0	pass	pass
E100012874_L01_78_2.fq.gz	BGI	54758440	0	150	46	pass	pass	79.0	pass	pass
E100016707_L01_56_2.fq.gz	BGI	59288485	0	150	45	pass	pass	74.0	pass	pass
E100013108_L01_70_2.fq.gz	BGI	39970561	0	150	42	pass	warn	58.0	pass	pass
E100015864_L01_128_2.fq.gz	BGI	78349690	0	150	44	pass	warn	60.0	pass	pass
E100013108_L01_75_2.fq.gz	BGI	45688634	0	150	42	pass	pass	82.0	pass	pass
E100013106_L01_104_2.fq.gz	BGI	51921311	0	150	41	pass	warn	64.0	pass	pass
E100016768_L01_32_2.fq.gz	BGI	33668438	0	150	45	pass	pass	87.0	pass	pass
E100015864_L01_117_2.fq.gz	BGI	94188411	0	150	47	pass	warn	67.0	pass	pass
E100013104_L01_14_2.fq.gz	BGI	29261372	0	150	44	pass	pass	93.0	pass	pass
E100013124_L01_38_2.fq.gz	BGI	28446166	0	150	44	pass	pass	87.0	pass	pass
E100013117_L01_41_2.fq.gz	BGI	52988234	0	150	46	pass	pass	83.0	pass	pass
E100013124_L01_84_2.fq.gz	BGI	28857648	0	150	43	pass	pass	88.0	pass	pass
E100009887_L01_43_2.fq.gz	BGI	80892460	0	150	46	pass	warn	67.0	pass	pass
E100013117_L01_117_2.fq.gz	BGI	84634001	0	150	44	pass	pass	76.0	pass	pass
E100016707_L01_25_2.fq.gz	BGI	62693607	0	150	46	pass	pass	79.0	pass	pass
E100013465_L01_42_2.fq.gz	BGI	109910396	0	150	45	pass	fail	42.0	pass	pass
E100009887_L01_77_2.fq.gz	BGI	110586101	0	150	45	pass	warn	53.0	pass	pass
E100016768_L01_117_2.fq.gz	BGI	32365626	0	150	43	pass	pass	88.0	pass	pass
E100016768_L01_71_2.fq.gz	BGI	43723922	0	150	45	pass	pass	85.0	pass	pass
E100013118_L01_52_2.fq.gz	BGI	62184611	0	150	47	pass	pass	91.0	pass	pass
E100009887_L01_125_2.fq.gz	BGI	113462223	0	150	47	pass	pass	70.0	pass	pass
E100010235_L01_43_2.fq.gz	BGI	90200804	0	150	44	pass	warn	60.0	pass	pass
E100010235_L01_83_2.fq.gz	BGI	70910269	0	150	48	pass	pass	82.0	pass	pass
E100013135_L01_1_2.fq.gz	BGI	110344449	0	150	45	pass	warn	66.0	pass	pass
E100013104_L01_86_2.fq.gz	BGI	25335382	0	150	44	pass	pass	84.0	pass	pass
E100016770_L01_114_2.fq.gz	BGI	44758904	0	150	44	pass	pass	73.0	pass	pass
E100013128_L01_28_2.fq.gz	BGI	55206829	0	150	45	pass	pass	79.0	pass	pass
E100016770_L01_34_2.fq.gz	BGI	47732947	0	150	46	pass	pass	85.0	pass	pass
E100016770_L01_59_2.fq.gz	BGI	50064087	0	150	45	pass	pass	71.0	pass	pass
E100009887_L01_65_2.fq.gz	BGI	55177211	0	150	45	pass	warn	62.0	pass	pass
E100013124_L01_34_2.fq.gz	BGI	29707807	0	150	47	pass	pass	91.0	pass	pass
E100013117_L01_73_2.fq.gz	BGI	60383388	0	150	41	pass	pass	82.0	pass	pass
E100013104_L01_60_2.fq.gz	BGI	108445408	0	150	44	pass	warn	68.0	pass	pass
E100013124_L01_104_2.fq.gz	BGI	53817656	0	150	44	pass	pass	86.0	pass	pass
E100009887_L01_91_2.fq.gz	BGI	50431267	0	150	51	pass	pass	82.0	pass	pass
E100012874_L01_32_2.fq.gz	BGI	46590275	0	150	49	pass	pass	86.0	pass	pass
E100015864_L01_32_2.fq.gz	BGI	56378128	0	150	51	pass	pass	80.0	pass	pass
E100013421_L01_99_2.fq.gz	BGI	109574359	0	150	45	pass	pass	71.0	pass	pass
E100009772A_L01_28_2.fq.gz	BGI	47633471	0	150	46	pass	pass	76.0	pass	pass
E100010235_L01_92_2.fq.gz	BGI	54836496	0	150	46	pass	pass	70.0	pass	pass
E100013124_L01_69_2.fq.gz	BGI	33428421	0	150	41	pass	warn	50.0	pass	pass
E100016770_L01_89_2.fq.gz	BGI	25656356	0	150	46	pass	pass	92.0	pass	pass
E100010235_L01_123_2.fq.gz	BGI	72611271	0	150	46	pass	pass	83.0	pass	pass
E100013106_L01_51_2.fq.gz	BGI	34630712	0	150	44	pass	pass	72.0	pass	pass
E100013100_L01_79_2.fq.gz	BGI	70995299	0	150	47	pass	pass	82.0	pass	pass
E100013123_L01_61_2.fq.gz	BGI	24384284	0	150	46	pass	pass	94.0	pass	pass
E100016770_L01_80_2.fq.gz	BGI	39525684	0	150	45	pass	pass	71.0	pass	pass
E100013106_L01_76_2.fq.gz	BGI	86461593	0	150	48	pass	pass	82.0	pass	pass
E100009772A_L01_84_2.fq.gz	BGI	49185271	0	150	44	pass	pass	84.0	pass	pass
E100010924_L01_58_2.fq.gz	BGI	64457651	0	150	49	pass	pass	81.0	pass	pass
E100013106_L01_100_2.fq.gz	BGI	51074396	0	150	45	pass	pass	86.0	pass	pass
E100010953_L01_128_2.fq.gz	BGI	22758407	0	150	45	pass	pass	82.0	pass	pass
E100010235_L01_71_2.fq.gz	BGI	72820909	0	150	46	pass	pass	73.0	pass	pass
E100009678_L01_94_2.fq.gz	BGI	51560493	0	150	47	pass	pass	83.0	pass	pass
E100013106_L01_34_2.fq.gz	BGI	43052481	0	150	40	pass	pass	72.0	pass	pass
E100013117_L01_91_2.fq.gz	BGI	78984788	0	150	47	pass	pass	87.0	pass	pass
E100016707_L01_103_2.fq.gz	BGI	52735176	0	150	45	pass	pass	87.0	pass	pass
E100013118_L01_55_2.fq.gz	BGI	38703825	0	150	45	pass	pass	84.0	pass	pass
E100013458_L01_30_2.fq.gz	BGI	62717460	0	150	46	pass	pass	80.0	pass	pass
E100013124_L01_121_2.fq.gz	BGI	34743993	0	150	43	pass	pass	84.0	pass	pass
E100016770_L01_91_2.fq.gz	BGI	53312125	0	150	44	pass	pass	83.0	pass	pass
E100016707_L01_36_2.fq.gz	BGI	60822730	0	150	46	pass	pass	79.0	pass	pass
E100013117_L01_52_2.fq.gz	BGI	110678572	0	150	45	pass	pass	75.0	pass	pass
E100010924_L01_32_2.fq.gz	BGI	62608111	0	150	44	pass	fail	45.0	pass	pass
E100013465_L01_68_2.fq.gz	BGI	30656435	0	150	45	pass	pass	87.0	pass	pass
E100013108_L01_39_2.fq.gz	BGI	33737987	0	150	46	pass	pass	85.0	pass	pass
E100013123_L01_81_2.fq.gz	BGI	15547108	0	150	42	pass	pass	90.0	pass	pass
E100013135_L01_94_2.fq.gz	BGI	80313185	0	150	47	pass	pass	80.0	pass	pass
E100013118_L01_121_2.fq.gz	BGI	81478561	0	150	48	pass	pass	89.0	pass	pass
E100012874_L01_94_2.fq.gz	BGI	47053588	0	150	46	pass	pass	79.0	pass	pass
E100009887_L01_97_2.fq.gz	BGI	33874886	0	150	43	pass	pass	87.0	pass	pass
E100013128_L01_36_2.fq.gz	BGI	92889352	0	150	46	pass	pass	84.0	pass	pass
E100012874_L01_126_2.fq.gz	BGI	61558153	0	150	46	pass	pass	79.0	pass	pass
E100013135_L01_2_2.fq.gz	BGI	107696120	0	150	49	pass	pass	77.0	pass	pass
E100009772A_L01_46_2.fq.gz	BGI	55377103	0	150	45	pass	warn	51.0	pass	pass
E100013189_L01_104_2.fq.gz	BGI	79899127	0	150	48	pass	pass	86.0	pass	pass
E100010953_L01_41_2.fq.gz	BGI	44299864	0	150	48	pass	pass	87.0	pass	pass
E100013124_L01_30_2.fq.gz	BGI	38106684	0	150	43	pass	warn	61.0	pass	pass
E100013118_L01_126_2.fq.gz	BGI	59197583	0	150	45	pass	pass	87.0	pass	pass
E100016770_L01_32_2.fq.gz	BGI	53514902	0	150	44	pass	pass	78.0	pass	pass
E100013124_L01_39_2.fq.gz	BGI	47271097	0	150	43	pass	warn	69.0	pass	pass
E100016707_L01_52_2.fq.gz	BGI	69970307	0	150	48	pass	pass	81.0	pass	pass
E100015864_L01_28_2.fq.gz	BGI	46590341	0	150	47	pass	pass	83.0	pass	pass
E100010924_L01_86_2.fq.gz	BGI	45647521	0	150	47	pass	pass	76.0	pass	pass
E100013189_L01_88_2.fq.gz	BGI	94378866	0	150	47	pass	pass	73.0	pass	pass
E100009678_L01_57_2.fq.gz	BGI	87384202	0	150	46	pass	pass	77.0	pass	pass
E100009887_L01_53_2.fq.gz	BGI	58961628	0	150	46	pass	pass	78.0	pass	pass
E100013128_L01_33_2.fq.gz	BGI	34552219	0	150	45	pass	pass	90.0	pass	pass
E100013458_L01_128_2.fq.gz	BGI	45095337	0	150	45	pass	pass	84.0	pass	pass
E100010235_L01_36_2.fq.gz	BGI	60483836	0	150	46	pass	pass	85.0	pass	pass
E100009772A_L01_69_2.fq.gz	BGI	40807703	0	150	44	pass	pass	88.0	pass	pass
E100015864_L01_4_2.fq.gz	BGI	45724176	0	150	46	pass	pass	80.0	pass	pass
E100013104_L01_4_2.fq.gz	BGI	99256319	0	150	47	pass	pass	72.0	pass	pass
E100009727_L01_66_2.fq.gz	BGI	60631289	0	150	44	pass	pass	82.0	pass	pass
E100013458_L01_66_2.fq.gz	BGI	52627569	0	150	46	pass	pass	84.0	pass	pass
E100013104_L01_97_2.fq.gz	BGI	85450448	0	150	45	pass	pass	71.0	pass	pass
E100013117_L01_33_2.fq.gz	BGI	83434535	0	150	41	pass	warn	66.0	pass	pass
E100013117_L01_37_2.fq.gz	BGI	57234527	0	150	47	pass	pass	83.0	pass	pass
E100013100_L01_15_2.fq.gz	BGI	53899449	0	150	47	pass	pass	85.0	pass	pass
E100009772A_L01_87_2.fq.gz	BGI	42370144	0	150	47	pass	pass	82.0	pass	pass
E100013123_L01_37_2.fq.gz	BGI	22632574	0	150	45	pass	pass	90.0	pass	pass
E100013421_L01_29_2.fq.gz	BGI	33684229	0	150	45	pass	pass	80.0	pass	pass
E100009887_L01_49_2.fq.gz	BGI	75488267	0	150	45	pass	pass	70.0	pass	pass
E100013128_L01_43_2.fq.gz	BGI	87867002	0	150	44	pass	warn	64.0	pass	pass
